AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 6.49656	
0 	 0 	 0 	 0 	 0 	 6.49654	
0 	 0 	 0 	 0 	 0 	 6.49646	
0 	 0 	 0 	 0 	 0 	 6.49667	
0 	 0 	 0 	 0 	 0 	 6.49668	
0 	 0 	 0 	 0 	 0 	 6.49686	
0 	 0 	 0 	 0 	 0 	 6.49715	
0 	 0 	 0 	 0 	 0 	 6.4971	
0 	 0 	 0 	 0 	 0 	 6.49726	
0 	 0 	 0 	 0 	 0 	 6.49729	
0 	 0 	 0 	 0 	 0 	 6.49731	
0 	 0 	 0 	 0 	 0 	 6.49731	
0 	 0 	 0 	 0 	 0 	 6.27456	
0 	 0 	 0 	 0 	 0 	 6.27028	
